pdb,Chain,formula,term,estimate,std.error,statistic,p.value
1A4S,A,rate~wcnSC+RSA+dist_active,(Intercept),1.60341247490361,0.262128075794163,6.11690476133008,1.92891206286432e-09
1A4S,A,rate~wcnSC+RSA+dist_active,wcnSC,-0.641351222284965,0.101280504639578,-6.33242522405779,5.38782170178683e-10
1A4S,A,rate~wcnSC+RSA+dist_active,RSA,1.75803335743679,0.214387720857757,8.20025209654253,2.04547681440581e-15
1A4S,A,rate~wcnSC+RSA+dist_active,dist_active,0.0148289367791888,0.00457394038228344,3.2420485489113,0.00126609768076844
1A4S,A,rate~wcnSC+dist_active,(Intercept),2.69344157908945,0.240424955756544,11.202836954317,3.8255957388079e-26
1A4S,A,rate~wcnSC+dist_active,wcnSC,-1.11167601870951,0.0888332849007695,-12.5141833936604,1.89346714646197e-31
1A4S,A,rate~wcnSC+dist_active,dist_active,0.0217789210752391,0.00478322363785208,4.55318896296035,6.6442465883779e-06
1A4S,A,rate~RSA+dist_active,(Intercept),0.0234971588892921,0.0834758580784413,0.28148448461844,0.778455281930508
1A4S,A,rate~RSA+dist_active,RSA,2.52683586857334,0.183477334816765,13.7719237697498,8.18702906494029e-37
1A4S,A,rate~RSA+dist_active,dist_active,0.0238789612254232,0.00451162086571649,5.29276770725082,1.80666406473244e-07
1A4S,A,rate~RSA_mono,(Intercept),0.427015993720375,0.0493346204811144,8.65550377313309,6.7321387347807e-17
1A4S,A,rate~RSA_mono,RSA_mono,2.14497576508839,0.160205983527803,13.3888617506983,3.65627209753897e-35
1A4S,A,rate~wcnSC_mono,(Intercept),2.67075302322205,0.144008501215954,18.5458011205673,7.66173143049195e-59
1A4S,A,rate~wcnSC_mono,wcnSC_mono,-1.49803884588345,0.117063998437553,-12.796751058205,1.21828561442648e-32
1A4S,A,rate~wcnSC_mono+RSA_mono,(Intercept),1.40895192635833,0.298123046963672,4.72607515825512,2.97980918119424e-06
1A4S,A,rate~wcnSC_mono+RSA_mono,wcnSC_mono,-0.683387098285404,0.20467792581635,-3.33884123341459,0.000904066289652592
1A4S,A,rate~wcnSC_mono+RSA_mono,RSA_mono,1.36099183029489,0.283356359087777,4.80311024138085,2.06777827575487e-06
1A4S,A,rate~wcnSC_mono+RSA_mono+dist_active,(Intercept),-0.666967310796475,0.645925766279288,-1.03257579371449,0.302302644265293
1A4S,A,rate~wcnSC_mono+RSA_mono+dist_active,wcnSC_mono,0.401653330476844,0.362187910269834,1.10896393581334,0.267979916754965
1A4S,A,rate~wcnSC_mono+RSA_mono+dist_active,RSA_mono,1.86956618064036,0.313424354503818,5.96496779454192,4.63882840302198e-09
1A4S,A,rate~wcnSC_mono+RSA_mono+dist_active,dist_active,0.0352221576528868,0.00975320021742526,3.61134364800163,0.00033542595002679
1A4S,A,rate~wcnSC_mono+dist_active,(Intercept),2.25705714570964,0.434926321469242,5.18951609570325,3.07070072685086e-07
1A4S,A,rate~wcnSC_mono+dist_active,wcnSC_mono,-1.29675611523586,0.231460797337481,-5.60248703086047,3.49401139475246e-08
1A4S,A,rate~wcnSC_mono+dist_active,dist_active,0.00908200383366089,0.00900951367699161,1.00804595667071,0.313919974432042
1A4S,A,rate~RSA_mono+dist_active,(Intercept),0.041818423990115,0.0933876440337388,0.447793971277474,0.654495843327456
1A4S,A,rate~RSA_mono+dist_active,RSA_mono,1.59632226096114,0.193755625674411,8.23884341631251,1.53454954033626e-15
1A4S,A,rate~RSA_mono+dist_active,dist_active,0.0262497764606156,0.00544773870348274,4.81847201001658,1.92133333481099e-06
1A65,A,rate~RSA,(Intercept),0.443168257874678,0.0407639958556635,10.8715607626848,7.25317961314615e-25
1A65,A,rate~RSA,RSA,2.48414019733412,0.135552752706514,18.3260033288483,8.15631452687497e-58
1A65,A,rate~wcnSC,(Intercept),3.26907915727923,0.138558723464751,23.5934560851441,2.25861804711966e-83
1A65,A,rate~wcnSC,wcnSC,-1.86622032868409,0.109062274844383,-17.1115111191925,4.76580311009218e-52
1A65,A,rate~wcnSC+RSA,(Intercept),1.61366853306868,0.276990886398275,5.82570984212254,1.01820575171038e-08
1A65,A,rate~wcnSC+RSA,wcnSC,-0.802565744579551,0.187922777585122,-4.27072095726139,2.33177958615664e-05
1A65,A,rate~wcnSC+RSA,RSA,1.63273825286486,0.23980840914258,6.80851125572542,2.83001131647399e-11
1A65,A,rate~dist_active,(Intercept),0.406639726337588,0.104864645095681,3.87775809441362,0.000119441585084374
1A65,A,rate~dist_active,dist_active,0.0253678359237885,0.00452812787867944,5.60227904411275,3.49123132224223e-08
1A65,A,rate~wcnSC+RSA+dist_active,(Intercept),3.18535963834577,0.404950318230142,7.86605046334463,2.27610489411772e-14
1A65,A,rate~wcnSC+RSA+dist_active,wcnSC,-1.55918378497581,0.233813107151453,-6.66850461880157,6.85772565994196e-11
1A65,A,rate~wcnSC+RSA+dist_active,RSA,1.26136626818825,0.244421836650779,5.16061202007267,3.55668385122958e-07
1A65,A,rate~wcnSC+RSA+dist_active,dist_active,-0.0257307706788568,0.0049403511785112,-5.20828778139835,2.79021972745687e-07
1A65,A,rate~wcnSC+dist_active,(Intercept),4.80970891202702,0.261213474304313,18.4129433783486,3.31304862394994e-58
1A65,A,rate~wcnSC+dist_active,wcnSC,-2.52967900513523,0.142443852842055,-17.7591307358149,4.32901111149441e-55
1A65,A,rate~wcnSC+dist_active,dist_active,-0.0331683771081719,0.00484482938251532,-6.84613935588206,2.22647616925984e-11
1A65,A,rate~RSA+dist_active,(Intercept),0.538910516614681,0.083973177147071,6.41765067041386,3.21159569615165e-10
1A65,A,rate~RSA+dist_active,RSA,2.57233338198773,0.151407655437195,16.98945389888,1.87064850802343e-51
1A65,A,rate~RSA+dist_active,dist_active,-0.00526165202374751,0.00403550253637861,-1.3038405939076,0.192886698714921
1A65,A,rate~RSA_mono,(Intercept),0.443168257874678,0.0407639958556635,10.8715607626848,7.25317961314615e-25
1A65,A,rate~RSA_mono,RSA_mono,2.48414019733412,0.135552752706514,18.3260033288483,8.15631452687497e-58
1A65,A,rate~wcnSC_mono,(Intercept),3.26907915727923,0.138558723464751,23.5934560851441,2.25861804711966e-83
1A65,A,rate~wcnSC_mono,wcnSC_mono,-1.86622032868409,0.109062274844383,-17.1115111191925,4.76580311009218e-52
1A65,A,rate~wcnSC_mono+RSA_mono,(Intercept),1.61366853306868,0.276990886398275,5.82570984212254,1.01820575171038e-08
1A65,A,rate~wcnSC_mono+RSA_mono,wcnSC_mono,-0.802565744579551,0.187922777585122,-4.27072095726139,2.33177958615664e-05
1A65,A,rate~wcnSC_mono+RSA_mono,RSA_mono,1.63273825286486,0.23980840914258,6.80851125572542,2.83001131647399e-11
1A65,A,rate~wcnSC_mono+RSA_mono+dist_active,(Intercept),3.18535963834577,0.404950318230142,7.86605046334463,2.27610489411772e-14
1A65,A,rate~wcnSC_mono+RSA_mono+dist_active,wcnSC_mono,-1.55918378497581,0.233813107151453,-6.66850461880157,6.85772565994196e-11
1A65,A,rate~wcnSC_mono+RSA_mono+dist_active,RSA_mono,1.26136626818825,0.244421836650779,5.16061202007267,3.55668385122958e-07
1A65,A,rate~wcnSC_mono+RSA_mono+dist_active,dist_active,-0.0257307706788568,0.0049403511785112,-5.20828778139835,2.79021972745687e-07
1A65,A,rate~wcnSC_mono+dist_active,(Intercept),4.80970891202702,0.261213474304313,18.4129433783486,3.31304862394994e-58
1A65,A,rate~wcnSC_mono+dist_active,wcnSC_mono,-2.52967900513523,0.142443852842055,-17.7591307358149,4.32901111149441e-55
1A65,A,rate~wcnSC_mono+dist_active,dist_active,-0.0331683771081719,0.00484482938251532,-6.84613935588206,2.22647616925984e-11
1A65,A,rate~RSA_mono+dist_active,(Intercept),0.538910516614681,0.083973177147071,6.41765067041386,3.21159569615165e-10
1A65,A,rate~RSA_mono+dist_active,RSA_mono,2.57233338198773,0.151407655437195,16.98945389888,1.87064850802343e-51
1A65,A,rate~RSA_mono+dist_active,dist_active,-0.00526165202374751,0.00403550253637861,-1.3038405939076,0.192886698714921
1A69,A,rate~RSA,(Intercept),0.4549778014196,0.05892433156689,7.72139096568481,3.29697663861467e-13
1A69,A,rate~RSA,RSA,2.40161515665482,0.235919110107321,10.1798245829357,2.1228370812778e-20
1A69,A,rate~wcnSC,(Intercept),2.59680742320812,0.230884727022344,11.2472031246866,9.19222963559972e-24
1A69,A,rate~wcnSC,wcnSC,-0.977599241545631,0.125793002414344,-7.77149144056169,2.40823816107929e-13
1A69,A,rate~wcnSC+RSA,(Intercept),0.906079196430636,0.354151972575503,2.55844740844262,0.0111451395204987
1A69,A,rate~wcnSC+RSA,wcnSC,-0.222050815881385,0.171905348417767,-1.29170394013428,0.197734058144992
1A69,A,rate~wcnSC+RSA,RSA,2.07571957216491,0.345187951119646,6.01330250790081,6.93431026220684e-09
1A69,A,rate~dist_active,(Intercept),0.0701844362356784,0.138836301310694,0.505519345971459,0.61366792335687
1A69,A,rate~dist_active,dist_active,0.0390885861875568,0.0065523158207367,5.9656138771348,8.89611913584309e-09
1A69,A,rate~wcnSC+RSA+dist_active,(Intercept),0.341050493457138,0.362140279308388,0.941763490403423,0.347289135187843
1A69,A,rate~wcnSC+RSA+dist_active,wcnSC,-0.179997796377117,0.165365439067158,-1.08848497843625,0.277505650192795
1A69,A,rate~wcnSC+RSA+dist_active,RSA,1.89083898360334,0.334020645703983,5.66084464515122,4.40795544414236e-08
1A69,A,rate~wcnSC+RSA+dist_active,dist_active,0.0263011846943634,0.00578526375070223,4.54623779100321,8.77881500426934e-06
1A69,A,rate~wcnSC+dist_active,(Intercept),1.77270186651544,0.275859744836096,6.42609840579931,7.25853201541921e-10
1A69,A,rate~wcnSC+dist_active,wcnSC,-0.851673842499223,0.122586221150256,-6.94754952479784,3.65277605040596e-11
1A69,A,rate~wcnSC+dist_active,dist_active,0.0302884052139871,0.00611128222665841,4.95614571388377,1.3799771195596e-06
1A69,A,rate~RSA+dist_active,(Intercept),-0.0310423497701617,0.119578646115709,-0.25959776915457,0.795402306735684
1A69,A,rate~RSA+dist_active,RSA,2.15171228056197,0.232749968634774,9.24473714511384,1.51004114776702e-17
1A69,A,rate~RSA+dist_active,dist_active,0.0266534305497199,0.00577848612336259,4.61252826098505,6.551292955021e-06
1A69,A,rate~RSA_mono,(Intercept),0.458137049871755,0.0696031251049916,6.58213333353476,2.99299599447762e-10
1A69,A,rate~RSA_mono,RSA_mono,1.64184293425519,0.214207738599908,7.6647227825965,4.69692809939149e-13
1A69,A,rate~wcnSC_mono,(Intercept),2.61118293549589,0.181259741488865,14.405752287009,3.81089337687267e-34
1A69,A,rate~wcnSC_mono,wcnSC_mono,-1.86571039382314,0.185125462109101,-10.0780863559634,4.37929537880155e-20
1A69,A,rate~wcnSC_mono+RSA_mono,(Intercept),3.06755202725265,0.442285927745477,6.93567630082488,3.91645575952917e-11
1A69,A,rate~wcnSC_mono+RSA_mono,wcnSC_mono,-2.23406520534443,0.374555710156739,-5.96457387983633,8.99063970420292e-09
1A69,A,rate~wcnSC_mono+RSA_mono,RSA_mono,-0.457956878747656,0.404889548333695,-1.13106618985933,0.259185109618964
1A69,A,rate~wcnSC_mono+RSA_mono+dist_active,(Intercept),2.39632048034741,0.471934823189131,5.07765132514298,7.8215504134195e-07
1A69,A,rate~wcnSC_mono+RSA_mono+dist_active,wcnSC_mono,-1.98116717475751,0.372687030170355,-5.31590051269539,2.48233098593852e-07
1A69,A,rate~wcnSC_mono+RSA_mono+dist_active,RSA_mono,-0.426438327012319,0.395443146494066,-1.07838087672792,0.28197894531164
1A69,A,rate~wcnSC_mono+RSA_mono+dist_active,dist_active,0.021475474209672,0.00608917073969333,3.52683068478937,0.000506380124864899
1A69,A,rate~wcnSC_mono+dist_active,(Intercept),1.96693941774524,0.253428931327235,7.76130573350155,2.59972745250321e-13
1A69,A,rate~wcnSC_mono+dist_active,wcnSC_mono,-1.63659174683755,0.191889523107338,-8.52882283688875,1.86043256738672e-15
1A69,A,rate~wcnSC_mono+dist_active,dist_active,0.0216238721657818,0.00608973422532624,3.55087288963311,0.00046410494075585
1A69,A,rate~RSA_mono+dist_active,(Intercept),-0.0267039177027088,0.129249729399214,-0.206607145924681,0.836496339921727
1A69,A,rate~RSA_mono+dist_active,RSA_mono,1.37586857060091,0.21506386723099,6.39748828250705,8.51482867996433e-10
1A69,A,rate~RSA_mono+dist_active,dist_active,0.0277035165126694,0.00631385178277163,4.38773627665175,1.73331350714989e-05
1A6D,A,rate~RSA,(Intercept),0.411324562247077,0.0312393316821278,13.1668809830012,3.2747147234765e-34
1A6D,A,rate~RSA,RSA,1.45522316635365,0.121804492361577,11.9472043940204,4.01801366554411e-29
1A6D,A,rate~wcnSC,(Intercept),2.87819119472207,0.146816868432024,19.6039544056524,6.21203110459941e-64
1A6D,A,rate~wcnSC,wcnSC,-0.820283847785461,0.0539121964614845,-15.2151813805524,2.9844404834569e-43
1A6D,A,rate~wcnSC+RSA,(Intercept),2.24450004198582,0.178827914892959,12.5511726920783,1.32768905328665e-31
1A6D,A,rate~wcnSC+RSA,wcnSC,-0.63460516369024,0.0611227388294144,-10.382472641832,5.3331024149473e-23
1A6D,A,rate~wcnSC+RSA,RSA,0.756435402202362,0.129457897545735,5.84309969915222,9.24528021846432e-09
1A6D,A,rate~dist_active,(Intercept),0.463428822554778,0.0526305289571193,8.80532329310914,2.13220777335309e-17
1A6D,A,rate~dist_active,dist_active,0.00865764591580342,0.00195572327970608,4.42682561773491,1.17459992965767e-05
1A6D,A,rate~wcnSC+RSA+dist_active,(Intercept),3.23408261613599,0.248725111287428,13.0026381308909,1.70514449439801e-33
1A6D,A,rate~wcnSC+RSA+dist_active,wcnSC,-0.896242766756672,0.075765103373264,-11.8292291154312,1.24389819473434e-28
1A6D,A,rate~wcnSC+RSA+dist_active,RSA,0.664057907314177,0.126845449267802,5.23517328487036,2.43314000478449e-07
1A6D,A,rate~wcnSC+RSA+dist_active,dist_active,-0.0113600091230034,0.00204354080757221,-5.55898325147685,4.42576229115434e-08
1A6D,A,rate~wcnSC+dist_active,(Intercept),3.90292925799232,0.218967469489143,17.824242418739,2.23714944589945e-55
1A6D,A,rate~wcnSC+dist_active,wcnSC,-1.0887282313269,0.0679724820219354,-16.017191059399,6.5831510873301e-47
1A6D,A,rate~wcnSC+dist_active,dist_active,-0.0127615646238026,0.00207873877530949,-6.13909009413777,1.69208674295699e-09
1A6D,A,rate~RSA+dist_active,(Intercept),0.336067815805605,0.0485588698068375,6.92083273647946,1.38169147367169e-11
1A6D,A,rate~RSA+dist_active,RSA,1.39222155303078,0.125373231579007,11.1046156782952,9.26170886274903e-26
1A6D,A,rate~RSA+dist_active,dist_active,0.00365671956268492,0.00181028046720166,2.01997404763334,0.0439188884283395
1A6D,A,rate~RSA_mono,(Intercept),0.476907526109765,0.0357630073080426,13.3352187639577,6.22026312260396e-35
1A6D,A,rate~RSA_mono,RSA_mono,0.815571919819759,0.111474281716452,7.31623390850157,1.01953269708545e-12
1A6D,A,rate~wcnSC_mono,(Intercept),1.36217855459277,0.100455257516967,13.5600523881261,6.66407969706524e-36
1A6D,A,rate~wcnSC_mono,wcnSC_mono,-0.639095164405568,0.0896784592935446,-7.12651811193162,3.6076409063292e-12
1A6D,A,rate~wcnSC_mono+RSA_mono,(Intercept),0.909367232366177,0.189340119713395,4.80282379530915,2.0706085760289e-06
1A6D,A,rate~wcnSC_mono+RSA_mono,wcnSC_mono,-0.329313402300263,0.141608012275902,-2.32552803339012,0.0204429099889707
1A6D,A,rate~wcnSC_mono+RSA_mono,RSA_mono,0.49653751591703,0.176461511102688,2.81385732681435,0.00508793762694994
1A6D,A,rate~wcnSC_mono+RSA_mono+dist_active,(Intercept),0.885331348731085,0.379429385383217,2.3333230973582,0.0200275437451486
1A6D,A,rate~wcnSC_mono+RSA_mono+dist_active,wcnSC_mono,-0.314633624272052,0.245753337462676,-1.2802822029623,0.20104072099418
1A6D,A,rate~wcnSC_mono+RSA_mono+dist_active,RSA_mono,0.504972283536338,0.210965121210373,2.39362924373069,0.0170509868581715
1A6D,A,rate~wcnSC_mono+RSA_mono+dist_active,dist_active,0.000258841899224701,0.0035397929975749,0.0731234564851765,0.941737176994566
1A6D,A,rate~wcnSC_mono+dist_active,(Intercept),1.63835873704571,0.213122757872549,7.68739459549169,8.0179695784435e-14
1A6D,A,rate~wcnSC_mono+dist_active,wcnSC_mono,-0.79823199247782,0.140575538202174,-5.67831361477565,2.30951891683256e-08
1A6D,A,rate~wcnSC_mono+dist_active,dist_active,-0.00437392553014152,0.00297778904722869,-1.46885002959231,0.142502321637737
1A6D,A,rate~RSA_mono+dist_active,(Intercept),0.40409570892473,0.051792372925596,7.80222426775553,3.5781035325011e-14
1A6D,A,rate~RSA_mono+dist_active,RSA_mono,0.727019272352389,0.12018604795256,6.04911539016042,2.85595316858044e-09
1A6D,A,rate~RSA_mono+dist_active,dist_active,0.00396093150717022,0.00204303619453208,1.93874759427715,0.0530944399005104
1A8H,A,rate~RSA,(Intercept),0.5288715559114,0.0461046766121482,11.471104338514,3.42892343586948e-27
1A8H,A,rate~RSA,RSA,1.29618526624069,0.152498715102195,8.49964713061399,2.22294049753803e-16
1A8H,A,rate~wcnSC,(Intercept),2.15489531083514,0.142990939875762,15.0701527852563,1.48907879839032e-42
1A8H,A,rate~wcnSC,wcnSC,-1.22577155119228,0.12661430690193,-9.68114568712771,2.00015869031672e-20
1A8H,A,rate~wcnSC+RSA,(Intercept),1.78907359449832,0.277581332420521,6.44522302309569,2.73387296678872e-10
1A8H,A,rate~wcnSC+RSA,wcnSC,-0.96755917897687,0.210277408852373,-4.601346308467,5.33512139335023e-06
1A8H,A,rate~wcnSC+RSA,RSA,0.382098121715742,0.248626019124646,1.53683883553708,0.124969141444717
1A8H,A,rate~dist_active,(Intercept),-0.0697263798233378,0.0856122678783818,-0.814443788854992,0.415780042720909
1A8H,A,rate~dist_active,dist_active,0.0289468139419615,0.00263443496323268,10.9878643223142,2.69274417093817e-25
1A8H,A,rate~wcnSC+RSA+dist_active,(Intercept),-0.375987213381365,0.340964387669517,-1.10271696100355,0.2706848481922
1A8H,A,rate~wcnSC+RSA+dist_active,wcnSC,0.0840864751595753,0.222367086526239,0.378142631057286,0.70548642000612
1A8H,A,rate~wcnSC+RSA+dist_active,RSA,1.22104041698236,0.244836382478452,4.98716900087277,8.48711587906334e-07
1A8H,A,rate~wcnSC+RSA+dist_active,dist_active,0.0273889043272645,0.00285966878974767,9.57764914085777,4.74038249786928e-20
1A8H,A,rate~wcnSC+dist_active,(Intercept),1.04674167705416,0.191176060697495,5.47527589613039,6.94443929317306e-08
1A8H,A,rate~wcnSC+dist_active,wcnSC,-0.83135925913619,0.128488949760268,-6.47027826663169,2.34674954752171e-10
1A8H,A,rate~wcnSC+dist_active,dist_active,0.0222865920717052,0.00273377249691819,8.15232141549051,2.92705190933618e-15
1A8H,A,rate~RSA+dist_active,(Intercept),-0.250962751816075,0.0832466763825239,-3.01468794577317,0.00270393003452811
1A8H,A,rate~RSA+dist_active,RSA,1.14461468453186,0.138073143517884,8.28991544169194,1.06605663290265e-15
1A8H,A,rate~RSA+dist_active,dist_active,0.0268549410631181,0.00248457347078025,10.8086725463927,1.33423124316695e-24
1A8H,A,rate~RSA_mono,(Intercept),0.5288715559114,0.0461046766121482,11.471104338514,3.42892343586948e-27
1A8H,A,rate~RSA_mono,RSA_mono,1.29618526624069,0.152498715102195,8.49964713061399,2.22294049753803e-16
1A8H,A,rate~wcnSC_mono,(Intercept),2.15489531083514,0.142990939875762,15.0701527852563,1.48907879839032e-42
1A8H,A,rate~wcnSC_mono,wcnSC_mono,-1.22577155119228,0.12661430690193,-9.68114568712771,2.00015869031672e-20
1A8H,A,rate~wcnSC_mono+RSA_mono,(Intercept),1.78907359449832,0.277581332420521,6.44522302309569,2.73387296678872e-10
1A8H,A,rate~wcnSC_mono+RSA_mono,wcnSC_mono,-0.96755917897687,0.210277408852373,-4.601346308467,5.33512139335023e-06
1A8H,A,rate~wcnSC_mono+RSA_mono,RSA_mono,0.382098121715742,0.248626019124646,1.53683883553708,0.124969141444717
1A8H,A,rate~wcnSC_mono+RSA_mono+dist_active,(Intercept),-0.375987213381365,0.340964387669517,-1.10271696100355,0.2706848481922
1A8H,A,rate~wcnSC_mono+RSA_mono+dist_active,wcnSC_mono,0.0840864751595753,0.222367086526239,0.378142631057286,0.70548642000612
1A8H,A,rate~wcnSC_mono+RSA_mono+dist_active,RSA_mono,1.22104041698236,0.244836382478452,4.98716900087277,8.48711587906334e-07
1A8H,A,rate~wcnSC_mono+RSA_mono+dist_active,dist_active,0.0273889043272645,0.00285966878974767,9.57764914085777,4.74038249786928e-20
1A8H,A,rate~wcnSC_mono+dist_active,(Intercept),1.04674167705416,0.191176060697495,5.47527589613039,6.94443929317306e-08
1A8H,A,rate~wcnSC_mono+dist_active,wcnSC_mono,-0.83135925913619,0.128488949760268,-6.47027826663169,2.34674954752171e-10
1A8H,A,rate~wcnSC_mono+dist_active,dist_active,0.0222865920717052,0.00273377249691819,8.15232141549051,2.92705190933618e-15
1A8H,A,rate~RSA_mono+dist_active,(Intercept),-0.250962751816075,0.0832466763825239,-3.01468794577317,0.00270393003452811
1A8H,A,rate~RSA_mono+dist_active,RSA_mono,1.14461468453186,0.138073143517884,8.28991544169194,1.06605663290265e-15
1A8H,A,rate~RSA_mono+dist_active,dist_active,0.0268549410631181,0.00248457347078025,10.8086725463927,1.33423124316695e-24
1A8S,A,rate~RSA,(Intercept),0.307529040197888,0.0473313387810984,6.49736618734094,3.90024988264544e-10
1A8S,A,rate~RSA,RSA,1.83399695058461,0.153099385239404,11.9791268117554,8.04036117195974e-27
